timestamp,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY
0.3666666667,23.633373,79.289795,-73.077141,8.699918,21.576189,0.645395,-74.593430,76.774994,-54.216492,0.479437,143.837204,17.001907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3833333333,23.635502,79.288025,-73.077141,8.699918,21.576189,0.645395,-74.594566,76.774765,-54.216492,0.479295,143.837204,17.001600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4000000000,23.638416,79.286560,-73.077141,8.699918,21.576189,0.645395,-74.595673,76.786995,-54.216492,0.479141,143.837204,17.001293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4166666667,23.638416,79.285202,-73.077141,8.699918,21.576189,0.645395,-74.596748,76.787521,-54.216492,0.479141,143.837204,17.000986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4333333333,23.638416,79.283745,-73.077141,8.699918,21.576189,0.645395,-74.597816,76.788025,-54.216492,0.479141,143.837204,17.000681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4500000000,23.638416,79.295273,-73.077141,8.699918,21.576189,0.645395,-74.598892,76.788536,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4666666667,23.638416,79.297379,-73.077141,8.699918,21.576189,0.645395,-74.599586,76.789040,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4833333333,23.638416,79.297379,-73.077141,8.699918,21.576189,0.645395,-74.599586,76.789543,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5000000000,23.638416,79.297379,-73.077141,8.699918,21.576189,0.645395,-74.599586,76.789642,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5166666667,23.638416,79.297379,-73.077141,8.699918,21.576189,0.645395,-74.599586,76.789642,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5333333333,23.638416,79.297379,-73.077141,8.699918,21.576189,0.645395,-74.599586,76.789642,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.5500000000,23.638416,79.297379,-73.077141,8.699918,21.576189,0.645395,-74.599586,76.789642,-54.216492,0.479141,143.837204,17.000580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
