HMD0_tx,HMD0_ty,HMD0_tz,controller3_tx,controller3_ty,controller3_tz,controller6_tx,controller6_ty,controller6_tz,generic9_tx,generic9_ty,generic9_tz,generic7_tx,generic7_ty,generic7_tz,generic8_tx,generic8_ty,generic8_tz
-4.58461,158.986679,-13.131911,-19.246473,98.60379,-36.390194,-18.211922,76.729675,13.83791,-9.273493,100.870079,-11.514867,26.096741,12.102542,-25.959507,-8.480742,8.974654,5.790952
-4.98103,158.92308,-13.04659,-18.914324,99.412659,-37.078518,-19.366007,76.956093,13.929349,-9.506336,100.931923,-11.353913,25.599857,12.36834,-25.881044,-8.469058,8.923315,5.783533
-5.329762,158.825882,-12.939385,-18.452808,100.177071,-37.674019,-20.414724,77.100723,13.993679,-9.814342,101.038834,-11.331187,24.941978,12.665138,-25.758669,-8.438437,8.904042,5.776166
-5.703076,158.735107,-12.864839,-18.003914,100.969368,-38.239697,-21.428749,77.2295,14.041252,-10.024048,101.107613,-11.241817,24.41818,12.564819,-25.507286,-8.435036,8.855227,5.76071
-6.078238,158.66539,-12.817873,-17.478855,101.700081,-38.814526,-22.367212,77.324585,14.057903,-10.280007,101.199707,-11.212282,23.589291,12.74898,-25.402203,-8.405929,8.836645,5.771523
-6.413134,158.567368,-12.758506,-16.874941,102.371803,-39.370903,-23.222412,77.336594,14.09672,-10.480929,101.271111,-11.148367,22.696053,12.882812,-25.257404,-8.405173,8.809234,5.772752
-6.714317,158.487061,-12.73116,-16.218441,103.034569,-39.987259,-23.96476,77.309296,14.096843,-10.683405,101.323418,-11.085922,21.743834,12.96685,-25.184111,-8.395452,8.80772,5.787076
-6.987549,158.413147,-12.688683,-15.52317,103.69249,-40.662041,-24.657166,77.247887,14.101648,-10.86108,101.354454,-11.005653,20.753468,13.018894,-25.15835,-8.375782,8.786842,5.800139
-7.253,158.372055,-12.71029,-14.793566,104.31916,-41.293949,-25.250753,77.157799,14.050056,-11.063749,101.402229,-10.994248,19.692301,13.037409,-25.16729,-8.366983,8.792068,5.820804
-7.462545,158.333496,-12.726186,-14.160036,104.992668,-41.992897,-25.807095,77.029663,13.989953,-11.267205,101.4356,-10.962278,18.687597,13.060562,-25.325867,-8.368578,8.771939,5.822928
-7.64757,158.307495,-12.777576,-13.463976,105.583885,-42.589554,-26.301306,76.913071,13.888706,-11.38134,101.365479,-10.892637,17.631664,12.964968,-25.416014,-8.361994,8.78495,5.825861
-7.805549,158.287979,-12.836534,-12.346423,105.770302,-42.856934,-26.774618,76.789268,13.758304,-11.571458,101.352242,-10.873034,16.593479,12.836861,-25.596777,-8.362425,8.753541,5.827162
-7.93735,158.270111,-12.920174,-11.442589,106.183319,-43.27354,-27.209501,76.677391,13.577148,-11.771117,101.308838,-10.865412,15.560446,12.699873,-25.748602,-8.372807,8.778935,5.812603
-8.033534,158.248428,-13.019564,-10.78101,106.742363,-43.716408,-27.619642,76.586891,13.343371,-11.88048,101.18055,-10.799813,14.554954,12.531558,-25.955109,-8.37656,8.768023,5.811684
-8.114944,158.214279,-13.128552,-10.149361,107.282425,-44.123756,-28.002785,76.494186,13.072785,-12.022391,101.051865,-10.780391,13.567501,12.345982,-26.148197,-8.402586,8.801096,5.802683
-8.177982,158.173203,-13.242934,-9.592226,107.788284,-44.494846,-28.33415,76.445053,12.74976,-12.188931,100.976646,-10.79596,12.640979,12.170979,-26.402536,-8.390736,8.77448,5.809782
-8.226444,158.113007,-13.365155,-9.086845,108.225357,-44.837883,-28.627323,76.373711,12.382552,-12.33598,100.844994,-10.805045,11.76329,11.986761,-26.57303,-8.426472,8.822669,5.787538
-8.26946,158.046661,-13.499433,-8.685893,108.654373,-45.150627,-28.878538,76.352036,11.972081,-12.50514,100.752502,-10.855559,10.910326,11.711842,-26.744709,-8.429168,8.805448,5.780685
-8.313336,157.973343,-13.64188,-8.299276,109.174484,-45.523136,-29.081787,76.325386,11.504145,-12.65572,100.631363,-10.907475,10.173413,11.378157,-26.832844,-8.458492,8.855557,5.739708
-8.352118,157.892715,-13.788411,-7.869877,109.653412,-45.826534,-29.251263,76.314507,11.005149,-12.798554,100.505981,-10.974632,9.880574,11.083672,-26.735447,-8.465596,8.82774,5.722875
-8.386241,157.821091,-13.935519,-7.487793,110.076279,-46.138058,-29.37911,76.306908,10.476673,-12.921094,100.391052,-11.075001,9.9573,11.118991,-26.656433,-8.512299,8.921868,5.656463
-8.418293,157.764587,-14.098683,-7.186701,110.494095,-46.379967,-29.490147,76.315849,9.926526,-13.073478,100.319817,-11.196152,9.861118,10.853158,-26.714281,-8.513133,8.89497,5.633128
-8.469017,157.721817,-14.269345,-6.99346,110.893555,-46.635242,-29.575047,76.33963,9.373862,-13.195829,100.250832,-11.31369,9.742617,10.803776,-26.759455,-8.541305,8.943685,5.589774
-8.499246,157.691147,-14.454291,-6.820601,111.265503,-46.866539,-29.645937,76.383408,8.808396,-13.334964,100.223602,-11.439335,9.798081,10.815092,-26.775654,-8.555566,8.957896,5.558184
-8.538774,157.67128,-14.621991,-6.740285,111.618042,-47.063534,-29.718994,76.436264,8.275817,-13.462396,100.216721,-11.556587,9.794291,10.770241,-26.820307,-8.651675,9.094802,5.486749
-8.562627,157.667358,-14.801496,-6.642508,111.983734,-47.233917,-29.752777,76.491524,7.740396,-13.566707,100.206215,-11.649797,9.858036,10.795765,-26.882954,-8.654805,9.069277,5.472036
-8.578032,157.665527,-14.960259,-6.54527,112.369118,-47.363022,-29.793316,76.58577,7.22642,-13.66083,100.216209,-11.753946,9.891566,10.751079,-26.923943,-8.717132,9.161821,5.410139
-8.586754,157.666565,-15.124977,-6.482938,112.754143,-47.485435,-29.822762,76.696548,6.696218,-13.756639,100.231316,-11.854669,9.920197,10.80691,-26.967892,-8.70389,9.14411,5.407893
-8.61093,157.675323,-15.277707,-6.491624,113.090393,-47.597229,-29.856506,76.820686,6.197269,-13.814495,100.216507,-11.962102,9.961415,10.784299,-26.990498,-8.749096,9.21672,5.352767
-8.614829,157.679062,-15.419702,-6.512128,113.371689,-47.729877,-29.854647,76.944832,5.697583,-13.860032,100.218773,-12.087797,9.953352,10.785056,-27.014708,-8.749401,9.199839,5.346305
-8.61689,157.669739,-15.546783,-6.516877,113.577278,-47.86591,-29.865314,77.07267,5.218724,-13.935409,100.235214,-12.274689,9.977029,10.731409,-27.018845,-8.813735,9.313153,5.276523
-8.628906,157.66954,-15.668419,-6.584044,113.748833,-48.013325,-29.84532,77.207474,4.733218,-13.93143,100.19252,-12.40477,9.959658,10.722518,-27.03388,-8.827796,9.287823,5.258698
-8.641438,157.669327,-15.791153,-6.634581,113.920914,-48.189342,-29.802141,77.338326,4.274839,-13.91191,100.11721,-12.509258,9.957926,10.692348,-27.044626,-8.89602,9.40193,5.182068
-8.643616,157.669067,-15.892619,-6.643992,114.096954,-48.333496,-29.714622,77.446823,3.843437,-13.906436,100.091362,-12.630496,9.965599,10.652604,-27.050987,-8.891157,9.375858,5.176492
-8.645761,157.668808,-15.987706,-6.618773,114.253265,-48.45034,-29.59531,77.5215,3.44803,-13.896718,100.050529,-12.747105,9.952028,10.638957,-27.052492,-8.940346,9.44917,5.131965
-8.647699,157.668579,-16.066816,-6.662124,114.401642,-48.538509,-29.491455,77.617226,3.078751,-13.897049,100.039665,-12.846347,9.939792,10.632677,-27.055552,-8.925004,9.420695,5.137122
-8.658898,157.66832,-16.159826,-6.684223,114.583443,-48.634399,-29.367289,77.679451,2.755599,-13.937359,100.081985,-12.994939,9.923032,10.631401,-27.063475,-8.961058,9.467968,5.108134
-8.659147,157.668396,-16.234789,-6.706886,114.750809,-48.699558,-29.252222,77.719826,2.481914,-13.934205,100.069336,-13.069452,9.914821,10.626834,-27.06897,-8.952477,9.442436,5.115884
-8.640814,157.657135,-16.301218,-6.731421,114.882523,-48.749317,-29.149467,77.733887,2.271277,-13.969063,100.110512,-13.175206,9.919342,10.612767,-27.074385,-8.966121,9.456245,5.11059
-8.63733,157.656097,-16.355604,-6.778779,115.020714,-48.796574,-29.059374,77.733299,2.082547,-13.949508,100.097496,-13.224622,9.913151,10.612196,-27.077089,-8.970037,9.441177,5.108562
-8.635079,157.65271,-16.417362,-6.802495,115.145645,-48.854904,-29.004606,77.729607,1.965299,-13.966516,100.120049,-13.30082,9.906855,10.612165,-27.078287,-8.953625,9.421866,5.107009
-8.617324,157.649292,-16.458597,-6.797969,115.285065,-48.908989,-28.94528,77.713799,1.85782,-13.919606,100.092186,-13.325682,9.908421,10.611604,-27.079441,-8.943589,9.421359,5.105504
-8.597884,157.645126,-16.497076,-6.776064,115.398125,-48.954098,-28.899517,77.696831,1.800577,-13.921884,100.094406,-13.381998,9.918084,10.602618,-27.08057,-8.929927,9.398436,5.113202
-8.574227,157.640594,-16.530796,-6.775058,115.521484,-48.98476,-28.855913,77.69381,1.738566,-13.872276,100.064835,-13.401026,9.919831,10.60237,-27.081692,-8.914063,9.373532,5.115065
-8.558145,157.634888,-16.557772,-6.788604,115.620071,-48.997368,-28.831821,77.68499,1.718614,-13.896704,100.09935,-13.481283,9.921623,10.606532,-27.082821,-8.912199,9.373854,5.127335
-8.528427,157.623199,-16.57345,-6.823071,115.701324,-48.999214,-28.805698,77.672615,1.724196,-13.83807,100.069565,-13.488603,9.922536,10.615,-27.083975,-8.910336,9.371295,5.134367
-8.49333,157.605927,-16.574389,-6.846125,115.768623,-49.000816,-28.781023,77.64785,1.765241,-13.826498,100.071037,-13.52486,9.946689,10.618069,-27.075159,-8.908527,9.367949,5.139806
-8.449374,157.591843,-16.574331,-6.841879,115.851479,-49.002148,-28.753609,77.628304,1.807628,-13.806304,100.073814,-13.549129,9.964088,10.620426,-27.073931,-8.878863,9.348981,5.173531
-8.410968,157.572815,-16.573887,-6.835383,115.930763,-48.988987,-28.731873,77.588234,1.897353,-13.808956,100.097084,-13.584256,9.968637,10.623412,-27.072655,-8.854371,9.316283,5.209496
