Actual_Waist_X,Actual_Waist_Y,Actual_Waist_Z,Actual_R_Foot_X,Actual_R_Foot_Y,Actual_R_Foot_Z,Actual_L_Foot_X,Actual_L_Foot_Y,Actual_L_Foot_Z,Pred_Waist_X,Pred_Waist_Y,Pred_Waist_Z,Pred_R_Foot_X,Pred_R_Foot_Y,Pred_R_Foot_Z,Pred_L_Foot_X,Pred_L_Foot_Y,Pred_L_Foot_Z
0.060439230000000004,1.02261971,-0.09864592999999999,0.29640865,0.11117661,-0.0025788499999999997,-0.10534990000000001,0.10751200000000001,0.00808924,0.22094305877959478,1.0133337912938578,0.14349948200751306,-0.2114553481344899,0.11390868164212754,0.24154422330092226,0.3423006718741678,0.10294896198523157,-0.4390535609387187
0.06026009,1.02261971,-0.09864592999999999,0.29640865,0.11117661,-0.0025788499999999997,-0.10534990000000001,0.10751200000000001,0.00808924,0.22057289882851738,1.013351657855105,0.1436185458617355,-0.21155322563760154,0.11412961549089842,0.24154172232542556,0.34252610435860326,0.10251059764052034,-0.438521188515973
0.05995472,1.02261971,-0.09876921,0.29641844,0.11117661,-0.0025788499999999997,-0.10534990000000001,0.10743254,0.00804848,0.22018005002171903,1.01336384594307,0.14369435340633635,-0.21164295856351562,0.11430981498852488,0.24155024414601534,0.3427511511550838,0.10209479919555456,-0.438063611038073
0.0596202,1.02265831,-0.09900065,0.29645809,0.11117661,-0.0025788499999999997,-0.10534990000000001,0.10741699,0.007959840000000001,0.21979854670367577,1.013368744491139,0.14368935105593772,-0.21189801988323825,0.114429875631802,0.24161684065212777,0.34300798725314785,0.10175748268765496,-0.43787597388007027
0.05928277,1.02269547,-0.09921042999999999,0.29635088,0.11117661,-0.0025788499999999997,-0.10544357,0.10741123,0.00791071,0.2192240913556025,1.0133765336131593,0.14364262228143654,-0.2120293675888532,0.11460561321389301,0.2417050788964311,0.3430339113053637,0.10140097717220667,-0.43754373512044076
0.05894058,1.02261971,-0.09935979,0.29634644,0.11117661,-0.0025788499999999997,-0.10545474,0.10740465,0.00790454,0.21878974188726416,1.0133840473793643,0.14354984963853912,-0.2122231026303732,0.1147018613863651,0.24183078787299409,0.34311814928093487,0.10117666454715739,-0.43745772735177346
0.05857875,1.02261978,-0.09956968,0.296343,0.11115665,-0.0025788499999999997,-0.10545551,0.1073711,0.00789954,0.218346030988395,1.0133964302965948,0.14343924769104655,-0.21233172277848283,0.11479666694234172,0.24196342838510593,0.34312429453342524,0.10098703382750573,-0.4373536837730154
0.058219969999999996,1.02261192,-0.09974793,0.29633919,0.11111895000000001,-0.00257091,-0.10546507,0.10734021,0.0078954,0.2179449691260421,1.0134114764825133,0.14329110235849823,-0.2125178313162836,0.11486005150007957,0.2421204180710915,0.34314825718843295,0.1008616720912595,-0.4373789004285318
0.05785111,1.0225797300000001,-0.09993387999999999,0.29632902,0.11107869000000001,-0.00269768,-0.10552174,0.10730921,0.00789182,0.21747080159641208,1.0134306149384307,0.14309139897494944,-0.21268854194241021,0.11491965127394158,0.24229893557188137,0.3431322815388016,0.10075564266492586,-0.4374381601700018
0.057684179999999995,1.0224110400000002,-0.10003553,0.29629025999999997,0.11102568,-0.0026894600000000003,-0.10555403999999999,0.10726983000000001,0.00788849,0.21703440757577863,1.013428418251256,0.1428285143389148,-0.21311926568685308,0.1149016255695037,0.2425046879959284,0.3431883472826567,0.10069240109275097,-0.43779806691673506
0.05736944,1.02232475,-0.10018476,0.29625322,0.11100733,-0.00267957,-0.10556853000000001,0.10722742,0.007885109999999999,0.2166106695343228,1.013410970382708,0.14256397333925036,-0.21333088010707807,0.11484523262071418,0.24267890193408395,0.3430935388974094,0.10070133356667758,-0.4380858350023039
0.05722509,1.0220859500000001,-0.10025708,0.2962464,0.11099173000000001,-0.00277538,-0.10558002999999999,0.10721676000000001,0.007881359999999999,0.21616857652655244,1.0133809458362417,0.14224961993699606,-0.21361458945416573,0.11473794526489557,0.24285280964415365,0.3430342070578668,0.10074024683077304,-0.4385054537958204
0.05695261,1.02196922,-0.10031474,0.29626925,0.11097561,-0.0028079199999999998,-0.10558933,0.10727582,0.007876959999999999,0.2158013547785293,1.0133415441620557,0.14192154542123772,-0.2141326851812963,0.11457973046514613,0.2430124896904556,0.3431291338926192,0.10078570454587517,-0.43912082202530855
0.057184109999999996,1.0216217,-0.10021769000000001,0.29630121,0.11114911,-0.00280898,-0.10559723,0.10741853000000001,0.007871590000000001,0.21547843273280579,1.0132983999947807,0.14161424501083048,-0.2145926391942083,0.11441828408881843,0.2431504338181623,0.34314748009813506,0.10087356885907803,-0.43969715352295424
0.05700673,1.02150078,-0.10020572,0.29632259,0.11116236,-0.00280962,-0.10560447999999999,0.10745621,0.00786494,0.2151052511717202,1.013250374188608,0.14134406147802642,-0.21504317366940423,0.11429496587278137,0.24329799828768622,0.3431534762952258,0.10090683028359254,-0.4401435432122409
0.05673528,1.02142151,-0.10019456,0.29626345,0.11117576,-0.0028112700000000003,-0.10561189,0.10749409,0.007856720000000001,0.2146807966534955,1.0131801892439103,0.14101797982220546,-0.21556783117150286,0.11411990707475783,0.2434460440240296,0.34310451929349095,0.10095569362006317,-0.4407024894271355
0.056601900000000004,1.02132637,-0.10018046,0.29622042,0.11118979,-0.0028153899999999996,-0.10562023,0.10758334,0.007821090000000001,0.2143115884545952,1.0131280292650024,0.14073130846544613,-0.21621625654684934,0.11397434489350902,0.24360214739792968,0.34325562409801635,0.10096067928392996,-0.44126195461736906
0.05633001,1.02126823,-0.10015928,0.29618649,0.11106645999999999,-0.00282491,-0.10573769000000001,0.10748574,0.00777916,0.2140464701765994,1.0130860915728537,0.14045884254739904,-0.2169194907986997,0.11382865755532984,0.24379868250947342,0.34348382360804797,0.10098896836699159,-0.441900851841339
0.05625851,1.02119164,-0.10007490000000001,0.29627695,0.11095787,-0.00284309,-0.1055977,0.10733074000000001,0.00776478,0.21385404755243842,1.013058914462851,0.14028398591232488,-0.21755420088965,0.11374324467850741,0.24397805863311692,0.34377958211386667,0.10098457873351714,-0.4423592370507329
0.05607844,1.0212928,-0.09993735,0.2962723,0.1109444,-0.00286232,-0.1055979,0.10734353,0.00775573,0.2137424803862919,1.013054341248601,0.1401196868594927,-0.2181519922093273,0.11368120395464901,0.24419084198004293,0.34408455281420824,0.10101379887326054,-0.44282683007714274
0.056099119999999995,1.02129723,-0.09976051999999999,0.29626871,0.11098921,-0.0029622900000000002,-0.10559767,0.10735785999999999,0.00774265,0.21360178805471225,1.0130467786220119,0.13998991362007893,-0.21878906245578406,0.11365452000975168,0.24440138838915493,0.34438733421755313,0.10099674850722637,-0.44321622592849963
0.055847139999999997,1.02138702,-0.09960444,0.29627041,0.11106992,-0.00280692,-0.10559843000000001,0.10736856,0.00786236,0.2134800239235659,1.0130881482883358,0.13994261437913627,-0.21910902789844472,0.11375553174892898,0.24463424863863675,0.3446014669511389,0.10097057443697985,-0.4432618282919528
0.055837120000000004,1.02140923,-0.09940315999999999,0.29627607,0.11104889999999999,-0.00282974,-0.10560158,0.10737046,0.00785488,0.21339429209472313,1.0131234836049927,0.13993667688003397,-0.21965307886241975,0.11386115288405257,0.24485295261984175,0.34500535416826406,0.10088609900558902,-0.4433727653223398
0.055827,1.02140831,-0.09952254999999999,0.29628349,0.11099389999999999,-0.00293122,-0.10560855,0.10728341000000001,0.0078483,0.21312350426634563,1.0131098101389957,0.13992908097518042,-0.22023893066664507,0.11396730106500627,0.2450627436665645,0.34525774977356016,0.10073193836916197,-0.4433831512866607
0.05581680000000001,1.02137558,-0.09938200999999999,0.29629171,0.11097697000000001,-0.00293302,-0.10562049999999999,0.10728063,0.00784083,0.21267817571169023,1.0131148453521046,0.14002993801775843,-0.22020678446570502,0.11421074855011304,0.2451791800072342,0.3452113630058627,0.10052827675839242,-0.442745677492831
0.05580649,1.0213333900000001,-0.09919449,0.29629974000000003,0.11096465999999999,-0.00293444,-0.10563584000000001,0.10726995,0.00783279,0.21208787157073425,1.013073319878908,0.1401308303983814,-0.21978824936388336,0.11440913826202981,0.24516124873664627,0.34482918428181436,0.10034285417391281,-0.44187256151977927
0.05579607,1.02131828,-0.09901406,0.29630661,0.11095224,-0.00293588,-0.10565241,0.10717062000000001,0.00782452,0.21150188924832258,1.0130608039211864,0.1403950856389331,-0.21870995972948398,0.11469364313627299,0.2449566390129842,0.344397455324981,0.10009610314021797,-0.44037068609628927
0.05578553,1.02105179,-0.09881585,0.29616875,0.11075728,-0.00293774,-0.10566806,0.10703623999999999,0.00781634,0.2105557938647522,1.0129820521842485,0.14062886628864726,-0.21697925011463876,0.11491090396370521,0.24450063200124134,0.343519943793372,0.09977649232602628,-0.4383830632517489
0.05577485,1.02093521,-0.09862040999999999,0.29600922,0.11075636,-0.0029404200000000004,-0.10581516,0.10710248,0.0078086,0.20935817804581563,1.0129254444843263,0.1410777287661687,-0.2142003051918367,0.11533463066963631,0.24376042595344866,0.34221410470423297,0.09926812228045968,-0.43522889361684736
0.0561634,1.0207427199999999,-0.09818922000000001,0.29615410000000003,0.11102325,-0.0029443000000000004,-0.10566349000000001,0.10726219000000001,0.00780161,0.20812519308572863,1.0129031331579188,0.14178517203978813,-0.21021670323261193,0.11591260860852445,0.2426952614475498,0.34060120934178495,0.09868350669381357,-0.43092835605323465
0.0561686,1.02059593,-0.09797083000000001,0.29616032000000003,0.11093826999999999,-0.00295176,-0.10570252,0.10724637,0.007795720000000001,0.20645536269741988,1.0127817509538368,0.14245026237702904,-0.20509751791321068,0.11631821834529592,0.2411589463181707,0.3384661916520071,0.0980643201521457,-0.42595109735253567
0.056068429999999995,1.02038544,-0.09783391999999999,0.29616673,0.11069951,-0.00296831,-0.1057466,0.10710623,0.00779217,0.20460492020422533,1.012610715218869,0.1430735169833934,-0.19902050955848122,0.11653519992494073,0.23920052440635137,0.3361745173429589,0.09746307673710375,-0.42052785296738715
0.05600675,1.02024429,-0.09762589,0.29617332,0.11065019,-0.00298346,-0.10575896,0.10703997,0.007805879999999999,0.20242696915510133,1.0123546253617062,0.143613266140902,-0.19164238198821565,0.11652061610181698,0.23670930165680243,0.33342108810821147,0.09700836594243524,-0.4145530646334201
0.05625279,1.0200550099999999,-0.09744258,0.29618008,0.1107782,-0.0029851100000000005,-0.10575234,0.10715858,0.007815299999999999,0.1999943458706651,1.012001058197465,0.14419306204239946,-0.18325251363153766,0.11636725625886472,0.23370547608566242,0.3302045354665342,0.09661171298135275,-0.40793046281444867
0.056540549999999995,1.01992775,-0.09708228999999999,0.29618694,0.11077662999999999,-0.00297396,-0.10573902,0.10718455,0.007819620000000001,0.19717906665581336,1.0115820204262342,0.1445158566905598,-0.1735433910860959,0.11589848660202917,0.23014957095079194,0.326466900247576,0.09644915851620321,-0.4009386566967753
0.056647930000000006,1.01976089,-0.09676159000000001,0.29619394,0.11077485,-0.00295458,-0.10572212,0.10721170000000001,0.00782303,0.19362081435284773,1.0109871700915067,0.14450406984552924,-0.1629534010656643,0.11505032495990769,0.2259793714947223,0.32187065596495684,0.09648182766646196,-0.3936801223498487
0.05673381,1.01972313,-0.09644289,0.29620102,0.11077308000000001,-0.0029278999999999998,-0.10570477,0.10723474,0.00782599,0.18950733649427765,1.0103551812507916,0.14423662486967959,-0.15174006642676113,0.11404655423292456,0.22134859769734266,0.31684012803101935,0.0966067530147792,-0.3860982302195783
0.056784,1.01971039,-0.09623238,0.29620852,0.11092032,-0.00285209,-0.10569008,0.10726095000000001,0.00782894,0.18482325484967813,1.0096746685990485,0.14374105862669678,-0.13993396663420454,0.11285656706756704,0.21612925114117074,0.3114212510659857,0.09684376260801114,-0.37813113082316785
0.05693435,1.01962341,-0.09590996,0.2962171,0.11097024,-0.00283848,-0.10568119,0.10728754,0.00783231,0.18001365443856432,1.0090767221967125,0.14315572016112044,-0.1276158002554768,0.11164878502555636,0.21048314367629822,0.3059756062824503,0.09717513300939266,-0.3697406347862341
0.05699736,1.01947762,-0.09552246,0.29622643,0.11102083,-0.00283047,-0.10568521,0.10731369,0.00783654,0.1746669650531825,1.0085229936084934,0.14232923415329687,-0.11496619545589076,0.11040657038180765,0.2044181966901084,0.3001850878154713,0.09757786803849534,-0.3610106827792208
0.05715039,1.01935783,-0.09515478999999999,0.29623604,0.11107559,-0.0028240599999999998,-0.10571049,0.10734816,0.00784165,0.16914816585971937,1.0080854081706236,0.14136915956894436,-0.10217135313751902,0.10916836740150071,0.19798046523650026,0.29450072657805265,0.09807215915390599,-0.3520647300503594
0.05720086,1.01934792,-0.09482734000000001,0.2962455,0.11113125,-0.00281526,-0.10574009999999999,0.10743172,0.00784729,0.16331671841479753,1.0077181164061224,0.1402420642550924,-0.0895348029073999,0.10793037188188806,0.1912593737533178,0.2887052787887201,0.09863410804189127,-0.3430683970584084
0.05741975,1.01923874,-0.09440865999999999,0.29625433,0.11115080000000001,-0.0027994400000000003,-0.10563935,0.10732141,0.00785308,0.15730340673029333,1.0074544031337433,0.1390520819342651,-0.07701486415296588,0.1067794098414753,0.1843418143409437,0.28287741394386534,0.0992348288985839,-0.333879140691352
0.057532269999999996,1.01911896,-0.0940038,0.29626213,0.11116509000000001,-0.00278992,-0.10564211,0.10731052,0.00785866,0.1509366902436139,1.0072931137874461,0.13765784632159575,-0.06497131715161802,0.1056740214353151,0.1772720581479248,0.27699229883208576,0.09986258948006149,-0.32484232611963465
0.057763749999999996,1.01900658,-0.09361754,0.29626842,0.11117981,-0.00278059,-0.10564531,0.10729912000000001,0.00786364,0.14476199078479496,1.0072939708741568,0.13641390128181596,-0.053501142541843294,0.10483164774441885,0.1703375642433457,0.27156257592273664,0.10043535031421766,-0.31573788330662567
0.057848449999999996,1.01901306,-0.0933625,0.29627281,0.11119558,-0.0027713900000000003,-0.10564762999999999,0.10728855,0.00786767,0.13859093546840326,1.0074621067886622,0.1351190182686052,-0.042482253746632725,0.1041857313180801,0.16345765775113014,0.26628605265524063,0.10108178416260678,-0.30670934060853794
0.0581243,1.01886032,-0.09302774,0.29627434,0.11129860000000001,-0.00276229,-0.10579109,0.10741204,0.00787037,0.13251536143390502,1.0077087346416453,0.1338517679117648,-0.03227570439474575,0.10363415751818403,0.15677833476860525,0.2612103855449611,0.10167439076636892,-0.2980425171422941
0.057964840000000004,1.01886696,-0.09292914,0.29625416,0.11115143,-0.00275324,-0.10594654,0.10725486000000001,0.007871280000000001,0.12643062740315006,1.0080632679115413,0.13260065460864112,-0.02251844281017351,0.10329493860605415,0.15031637091748176,0.2560893484148483,0.1022673286598563,-0.2894131858388656
