head_x,head_y,head_z,r_controller_x,r_controller_x,r_controller_x,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-2.945458,193.671692,12.988146,4.501192,4.501192,4.501192,-32.774097,128.232437,2.590528,-8.844417,129.016449,15.826307,15.890231,34.091778,24.442432,-30.525148,34.901207,24.036253
-3.080729,192.108643,13.738361,4.516762,4.516762,4.516762,-33.615978,126.620361,3.816025,-8.997005,127.80246,16.240429,15.871066,32.394573,24.832687,-31.065756,33.224026,24.742889
-3.266712,190.295975,14.486236,4.513688,4.513688,4.513688,-34.406708,124.818947,5.108831,-9.052145,126.269424,16.570436,15.928431,30.291672,25.380375,-31.814169,31.192783,25.602205
-3.466641,188.230881,15.255339,4.556193,4.556193,4.556193,-35.212563,122.99398,6.26674,-9.290575,124.364334,16.722422,16.068893,27.931007,25.999668,-32.842365,29.239239,26.518318
-3.697049,185.872925,16.081514,4.554362,4.554362,4.554362,-35.854351,120.924896,7.500081,-9.49863,122.008377,17.015543,16.224556,25.310022,26.899496,-33.875019,26.691093,27.831711
-3.996946,183.281128,16.886448,4.501161,4.501161,4.501161,-36.451725,118.754669,8.584465,-9.653635,119.577759,17.351603,16.220284,22.527805,28.009865,-34.989513,24.108446,29.152985
-4.391346,180.411407,17.638887,4.302689,4.302689,4.302689,-36.94141,116.189758,9.643567,-9.873435,116.687737,17.778366,16.320883,19.362007,29.294991,-35.911568,21.125456,30.629311
-4.719616,177.290665,18.432156,4.067924,4.067924,4.067924,-37.374218,113.33709,10.426445,-10.082116,113.319412,18.425816,16.341982,15.923435,30.795193,-36.583546,17.924088,32.121819
-5.032249,173.88858,19.237822,3.806672,3.806672,3.806672,-37.559986,109.977875,11.180869,-10.137469,109.575554,19.315657,16.182285,12.372413,32.092144,-36.490005,14.736373,33.532417
-5.42541,170.431717,19.908302,3.310866,3.310866,3.310866,-37.58778,106.367508,11.713543,-10.393924,105.812531,20.266953,16.069841,9.338467,33.202976,-36.703869,12.28875,35.368469
-5.986253,167.348541,20.253189,2.825444,2.825444,2.825444,-37.300598,102.376617,12.203844,-10.659222,101.752533,21.584391,14.771222,8.632648,34.3484,-36.486958,11.441458,37.337391
-6.356985,164.583755,20.634579,2.405658,2.405658,2.405658,-37.050613,98.453926,12.537824,-11.316065,97.588287,23.189207,13.170071,4.231234,35.354538,-37.078064,9.687862,36.567631
-6.617257,162.102783,21.056337,2.014079,2.014079,2.014079,-36.797054,94.476738,12.555273,-11.924323,93.98645,25.09778,15.457313,9.835801,37.692127,-33.897663,13.547937,38.486885
-7.31438,160.599762,20.972933,1.232298,1.232298,1.232298,-36.485374,90.812241,12.271488,-12.897577,91.412132,26.524342,13.613761,9.237406,38.322445,-34.455189,12.690174,38.370728
-7.800072,159.615036,20.966852,0.839228,0.839228,0.839228,-35.794689,87.653656,12.152347,-13.380702,90.498566,27.778307,14.094267,9.818952,38.172382,-34.242241,12.304776,38.198887
-8.24905,158.899857,21.092686,0.619882,0.619882,0.619882,-34.893299,85.22506,11.926183,-14.031204,90.523849,28.434977,13.689974,9.480789,38.488056,-32.741604,13.088284,39.646835
-8.723108,158.497528,21.296459,0.409634,0.409634,0.409634,-33.689178,83.676476,11.749072,-14.050828,91.235939,28.985874,13.486047,8.886302,39.159428,-32.338528,12.649179,40.28484
-9.199975,158.508865,21.684181,0.122648,0.122648,0.122648,-32.559814,83.309479,11.389178,-14.495769,91.459663,29.01948,14.513767,8.93291,39.186668,-32.213905,11.990673,40.437443
-9.660621,158.755981,22.231945,-0.414986,-0.414986,-0.414986,-31.356892,83.794807,11.088259,-14.445075,91.996506,29.396685,15.301014,8.521121,39.071117,-31.863178,11.52976,40.897446
-10.079163,159.36351,22.895346,-1.183255,-1.183255,-1.183255,-29.97435,84.541389,10.962601,-14.518733,92.552895,30.038084,15.565622,8.382496,39.576889,-31.838663,11.018979,41.124863
-10.465017,160.421997,23.628904,-2.227769,-2.227769,-2.227769,-28.517609,85.70932,10.965246,-14.801017,92.936562,30.444654,15.689653,8.076959,40.013866,-31.564953,10.589673,41.474586
-10.756613,161.6595,24.419979,-3.334866,-3.334866,-3.334866,-27.18223,87.04084,11.200467,-14.772587,93.742226,31.035421,16.151377,7.98673,39.932877,-31.680304,10.139023,41.796871
-10.981335,163.11705,25.257177,-4.301172,-4.301172,-4.301172,-25.747917,88.642342,11.527275,-14.946648,94.59626,31.375668,16.341063,7.811905,40.392288,-31.464447,9.715497,42.143467
-11.166194,164.603683,26.168356,-5.187737,-5.187737,-5.187737,-24.376375,90.579865,11.779386,-14.582075,95.968262,31.618937,16.797203,7.834874,40.590317,-31.273989,9.484205,42.425751
-11.291084,166.021637,27.172287,-5.883614,-5.883614,-5.883614,-23.255669,92.559547,12.147917,-14.556653,97.456573,31.772635,17.127956,7.881137,41.155815,-31.086798,9.142078,42.743633
-11.37886,167.325363,28.223837,-6.4055,-6.4055,-6.4055,-22.297043,94.645866,12.530412,-14.564975,98.814514,31.864094,17.456062,8.086201,41.747227,-31.030207,9.125933,43.119431
-11.447633,168.538116,29.29895,-6.849963,-6.849963,-6.849963,-21.548367,96.624634,12.94652,-14.654006,100.150795,31.942472,17.590879,8.214683,43.192028,-31.05529,8.902493,43.48138
-11.44483,169.514084,30.442715,-7.000495,-7.000495,-7.000495,-21.030348,98.555077,13.396799,-14.697644,101.245911,32.172791,17.275194,8.590872,45.158516,-31.047958,9.115396,43.900551
-11.402747,170.365952,31.540232,-7.209324,-7.209324,-7.209324,-20.719925,100.330276,13.79481,-14.758613,102.085457,32.381516,17.052143,8.828403,47.928093,-31.15419,8.946981,44.282833
-11.312602,170.944916,32.726276,-7.266398,-7.266398,-7.266398,-20.593061,102.094772,14.115434,-14.602662,102.706245,32.715343,16.734659,9.196993,50.978016,-31.095894,9.264124,44.524662
-11.252784,171.427811,33.853317,-7.363692,-7.363692,-7.363692,-20.6971,103.741615,14.40696,-14.53488,102.999046,33.031746,16.40447,9.739298,54.453671,-31.086851,9.015755,44.827583
-11.113423,171.655075,35.021114,-7.410962,-7.410962,-7.410962,-21.121782,105.395493,14.63736,-14.306293,103.063103,33.493931,15.37114,10.608335,57.779129,-31.119631,9.494327,44.970982
-10.913726,171.735718,36.174206,-7.467813,-7.467813,-7.467813,-21.584305,106.756821,14.897574,-14.10051,102.8731,33.826,14.6912,11.079319,61.175205,-31.072819,9.177711,45.180519
-10.738809,171.737167,37.269077,-7.424936,-7.424936,-7.424936,-22.229986,108.006943,15.148354,-13.730287,102.568588,34.257549,13.019904,12.124229,63.998089,-31.172873,9.646348,45.1222
-10.515425,171.639633,38.34734,-7.438108,-7.438108,-7.438108,-22.904171,109.047607,15.533397,-13.421887,102.22097,34.661987,12.144074,12.049268,66.760201,-31.155926,9.276508,45.277439
-10.250377,171.453354,39.395691,-7.373133,-7.373133,-7.373133,-23.68824,109.949432,15.958479,-13.118946,101.909447,35.172745,10.062347,13.080044,68.594612,-31.25178,9.646285,45.142731
-9.950417,171.210327,40.401546,-7.342352,-7.342352,-7.342352,-24.508018,110.627045,16.53829,-12.788714,101.659645,35.66103,9.363118,12.215178,70.654091,-31.345142,9.511409,45.050068
-9.611933,170.910767,41.352543,-7.259529,-7.259529,-7.259529,-25.356577,111.146935,17.212622,-12.495241,101.419022,36.148861,7.74235,12.268049,71.983414,-31.317318,9.561965,45.023232
-9.213287,170.563309,42.256077,-7.21594,-7.21594,-7.21594,-26.199856,111.427773,18.035261,-12.072512,101.233391,36.650753,6.845299,11.097265,73.169762,-31.289043,9.176459,45.060165
-8.807502,170.182419,43.104534,-7.11203,-7.11203,-7.11203,-27.020311,111.531578,18.903858,-11.650227,100.943542,37.132965,6.642786,10.071903,74.125221,-31.434958,9.595179,44.645615
-8.389328,169.767838,43.900131,-7.072921,-7.072921,-7.072921,-27.842304,111.261528,19.835272,-11.10885,100.645126,37.743317,6.102972,9.773149,75.058662,-31.576933,9.663236,44.342007
-7.939712,169.38147,44.623589,-6.959105,-6.959105,-6.959105,-28.641657,110.80365,20.780888,-10.529016,100.148125,38.459747,5.83117,9.865276,75.701614,-31.503836,9.676652,44.322639
-7.489012,169.032562,45.26532,-6.886299,-6.886299,-6.886299,-29.439104,110.068039,21.734112,-9.970308,99.683548,39.198956,5.564146,9.708256,76.522247,-31.452383,9.494322,44.343536
-7.038492,168.731308,45.807018,-6.758573,-6.758573,-6.758573,-30.162243,109.20079,22.695665,-9.369554,99.158447,40.046555,4.817639,10.005213,76.196121,-31.559975,9.995338,43.991791
-6.567625,168.467972,46.308819,-6.649173,-6.649173,-6.649173,-30.913181,108.254814,23.686316,-8.826837,98.75795,40.935432,4.712355,9.830863,76.742554,-31.54002,9.950952,43.995857
-6.110758,168.221863,46.74065,-6.447465,-6.447465,-6.447465,-31.627535,107.224686,24.66996,-8.257977,98.43705,41.88586,4.387563,9.922301,76.760574,-31.635813,10.429502,43.622112
-5.689266,167.992233,47.112129,-6.296717,-6.296717,-6.296717,-32.325443,106.162018,25.60223,-7.86804,98.219566,42.754101,4.345294,9.774327,76.936981,-31.644707,10.351981,43.563019
-5.3111,167.854584,47.410553,-6.090422,-6.090422,-6.090422,-32.98336,105.102615,26.547535,-7.551325,98.069511,43.528572,4.245389,9.735967,76.782333,-31.878685,10.938718,43.101635
-4.956003,167.82695,47.671543,-5.929542,-5.929542,-5.929542,-33.566807,104.183304,27.49159,-7.406282,98.153419,44.221786,4.319967,9.625913,76.84729,-31.99387,10.907489,43.068516
-4.622516,167.830994,47.893875,-5.728909,-5.728909,-5.728909,-34.150738,103.287743,28.436565,-7.273168,98.412369,44.801243,4.330045,9.482779,77.016922,-32.201046,11.65154,42.925549
-4.36115,167.863983,48.070351,-5.605107,-5.605107,-5.605107,-34.72216,102.419258,29.296871,-7.190923,98.791893,45.275509,4.345466,9.392618,77.120605,-32.390324,11.854389,43.073895
-4.136874,167.920959,48.225464,-5.518161,-5.518161,-5.518161,-35.229843,101.456665,30.236414,-7.104004,99.153236,45.708942,4.359573,9.300657,77.238304,-32.698654,12.513103,42.98407
-3.97691,167.998093,48.343971,-5.428207,-5.428207,-5.428207,-35.632812,100.571182,31.055031,-7.044104,99.489281,46.101089,4.383991,9.229698,77.311424,-32.969135,12.739228,43.131077
-3.850585,168.078796,48.458721,-5.380257,-5.380257,-5.380257,-35.849945,99.675217,31.991823,-7.012607,99.771782,46.49538,4.458453,9.179101,77.482048,-33.206944,13.463854,43.063667
-3.803634,168.171371,48.515228,-5.255302,-5.255302,-5.255302,-36.011082,98.955681,32.744419,-7.024051,99.972214,46.841564,4.479894,9.116951,77.605637,-33.262844,13.65751,43.367657
-3.793284,168.259384,48.566452,-5.180651,-5.180651,-5.180651,-36.035801,98.211342,33.529793,-7.046616,100.200157,47.177734,4.563459,9.107878,77.743332,-33.390858,14.343742,43.618843
-3.843386,168.355453,48.563133,-4.970892,-4.970892,-4.970892,-35.993145,97.59996,34.141441,-7.100991,100.362862,47.473518,4.61963,9.040108,77.874245,-33.337101,14.512196,44.021156
-3.958479,168.434784,48.526031,-4.718925,-4.718925,-4.718925,-35.868095,96.980835,34.676384,-7.098972,100.569717,47.720181,4.560302,9.191099,77.855789,-33.411659,15.020176,44.353947
-4.164839,168.488144,48.429661,-4.4351,-4.4351,-4.4351,-35.639221,96.428238,35.10273,-7.161849,100.735062,47.894096,4.311604,9.56097,77.66095,-33.551891,15.51634,44.569763
-4.919933,168.708511,47.693577,-4.284465,-4.284465,-4.284465,-35.342735,96.062248,35.434856,-7.139597,100.78978,48.120892,4.364717,9.511797,77.789848,-35.007732,18.472679,42.926353
-5.225546,168.718552,47.529263,-4.039806,-4.039806,-4.039806,-34.965508,95.74192,35.645664,-7.161754,100.839745,48.188179,4.13718,9.899623,77.545776,-35.401859,19.003361,43.079269
-5.588582,168.748901,47.313244,-3.771734,-3.771734,-3.771734,-34.603485,95.480339,35.818371,-7.093279,100.756645,48.34483,4.194785,9.833566,77.672356,-35.830257,19.103275,43.537987
-5.950019,168.715408,47.115936,-3.430117,-3.430117,-3.430117,-34.312263,95.179657,35.906006,-7.159703,100.730949,48.353466,4.013809,10.144973,77.503677,-36.099297,19.026031,43.973858
-6.324615,168.66185,46.934845,-3.048484,-3.048484,-3.048484,-34.055073,94.852036,35.883709,-7.182934,100.670021,48.400723,4.041803,10.110145,77.575386,-36.439198,18.688999,44.630627
-6.722185,168.592941,46.676243,-2.616422,-2.616422,-2.616422,-33.815739,94.522758,35.862335,-7.349478,100.669952,48.287479,3.87347,10.370553,77.390755,-36.946121,18.702345,44.937897
-7.19366,168.526352,46.387569,-2.251435,-2.251435,-2.251435,-33.673454,94.194901,35.654324,-7.666513,100.74453,48.065701,3.912153,10.343503,77.457359,-37.500961,18.574007,45.433914
-7.65764,168.434845,46.054424,-1.828207,-1.828207,-1.828207,-33.489857,93.909607,35.46513,-7.884675,100.695152,47.925735,3.711939,10.658918,77.225037,-38.054317,18.469566,45.813503
-8.184378,168.351181,45.709644,-1.51111,-1.51111,-1.51111,-33.340683,93.63488,35.148319,-8.938792,101.330986,46.93824,3.73241,10.623196,77.25914,-38.630013,18.375868,46.266132
-8.722891,168.2435,45.308086,-1.149909,-1.149909,-1.149909,-33.239059,93.32666,34.748863,-9.350576,101.328148,46.518051,3.303828,11.256958,76.766762,-39.084782,18.171101,46.602852
-9.29834,168.130661,44.891022,-0.80415,-0.80415,-0.80415,-33.123226,92.988014,34.307419,-9.724347,101.208397,46.285912,3.298809,11.24822,76.773689,-39.435181,17.930424,46.959587
-9.868964,168.012314,44.440304,-0.472818,-0.472818,-0.472818,-33.014435,92.68911,33.790768,-10.065826,101.079727,45.861801,2.868481,11.927833,76.203484,-39.706673,17.721684,47.295799
-10.549469,167.923569,43.911114,-0.284726,-0.284726,-0.284726,-32.971371,92.45974,33.144058,-10.575246,100.980736,45.502666,2.852159,11.910888,76.182175,-39.711651,17.740654,47.36478
-11.199324,167.823105,43.387127,-0.058963,-0.058963,-0.058963,-32.850044,92.205605,32.546738,-11.061572,100.818123,44.999462,2.407014,12.521512,75.640457,-39.603519,17.566156,47.385201
-11.881931,167.765732,42.803463,0.13388,0.13388,0.13388,-32.833965,92.006882,31.849371,-11.668159,100.710007,44.569859,2.373595,12.509418,75.62101,-39.536987,17.508244,47.450153
-12.557042,167.726593,42.186344,0.367783,0.367783,0.367783,-32.658539,91.74173,31.196146,-12.21416,100.618141,44.07914,2.062273,12.946431,75.185555,-39.546093,17.46858,47.449562
-13.307314,167.731842,41.484718,0.504242,0.504242,0.504242,-32.469501,91.540932,30.494152,-12.855952,100.638367,43.558842,1.178156,14.220222,73.993523,-39.621571,17.43014,47.410431
-14.022243,167.691757,40.809963,0.654303,0.654303,0.654303,-32.189217,91.29303,29.872158,-13.548678,100.730095,42.913517,1.057455,14.34041,73.83535,-39.607082,17.411102,47.368328
-14.703681,167.65303,40.148899,0.841564,0.841564,0.841564,-31.933777,91.153023,29.193106,-14.116471,100.76609,42.420563,0.980162,14.381593,73.695175,-39.697407,17.340551,47.432983
-15.373037,167.603409,39.502125,1.002487,1.002487,1.002487,-31.610523,91.025917,28.54442,-14.633675,100.797134,41.959503,0.838389,14.460546,73.404816,-39.734837,17.336191,47.461559
-16.059906,167.596191,38.796104,1.150688,1.150688,1.150688,-31.81237,91.624702,27.17264,-15.095341,100.808136,41.568584,0.730283,14.480806,73.129379,-39.82618,17.334156,47.486568
-16.666513,167.561615,38.145947,1.307419,1.307419,1.307419,-31.698584,91.840355,26.270517,-15.522032,100.82859,41.174675,0.562674,14.623548,72.691978,-39.909351,17.317484,47.473038
-17.226086,167.541351,37.47995,1.48034,1.48034,1.48034,-31.450239,91.847939,25.622389,-15.841729,100.760857,40.869637,0.509655,14.741295,72.387512,-39.968491,17.33629,47.488258
-17.739117,167.545456,36.790447,1.712708,1.712708,1.712708,-31.172411,91.816406,25.000139,-16.102583,100.703499,40.571087,0.458436,14.964241,71.912231,-40.035023,17.34094,47.501427
-18.219711,167.56601,36.065643,1.901957,1.901957,1.901957,-30.958805,91.788002,24.369837,-16.395285,100.703453,40.279041,0.391138,15.295343,71.447655,-40.116402,17.332144,47.483498
-18.640219,167.571075,35.361797,2.095043,2.095043,2.095043,-30.725388,91.757935,23.732498,-16.671267,100.770058,39.943218,0.351856,15.69875,70.711761,-40.186066,17.343536,47.481892
-18.987305,167.550507,34.697166,2.30976,2.30976,2.30976,-30.419365,91.608002,23.21316,-16.86862,100.808647,39.658718,-0.31311,16.886057,69.147827,-40.251373,17.344093,47.482677
-19.279358,167.515961,34.028526,2.469318,2.469318,2.469318,-30.141155,91.527016,22.655371,-17.065916,100.968201,39.279686,-0.313482,17.168131,67.915298,-40.319645,17.344828,47.476963
-19.527172,167.463028,33.385975,2.6371,2.6371,2.6371,-29.833754,91.411148,22.111925,-17.228811,101.126915,38.943546,-0.299782,17.348125,66.667221,-40.382343,17.331886,47.472069
-19.711569,167.395401,32.758774,2.756477,2.756477,2.756477,-29.437998,91.28965,21.649334,-17.289318,101.287987,38.5434,-0.053744,17.446972,65.153992,-40.427135,17.334894,47.471619
-19.843615,167.307846,32.176075,2.887076,2.887076,2.887076,-29.049107,91.176773,21.190884,-17.372978,101.444405,38.148247,0.278712,17.395905,63.692524,-40.482769,17.333254,47.473045
-19.902653,167.222794,31.596006,3.003966,3.003966,3.003966,-28.600895,91.061844,20.766844,-17.39777,101.571671,37.710697,0.856973,17.322699,61.907745,-40.496361,17.28109,47.470047
-19.921064,167.111877,31.065678,3.179543,3.179543,3.179543,-28.135015,90.977905,20.305384,-17.395657,101.628754,37.278732,1.515487,17.138554,60.067146,-40.446163,17.024841,47.647614
-19.87759,167.027527,30.520164,3.406887,3.406887,3.406887,-27.635902,90.911507,19.854988,-17.335566,101.630821,36.839783,2.332434,16.890581,58.092247,-40.48143,16.973083,47.592407
-19.817141,166.948013,29.992762,3.626625,3.626625,3.626625,-27.1532,90.928925,19.339649,-17.287374,101.664253,36.396606,3.121852,16.576662,56.054829,-40.568016,16.979284,47.504498
-19.693213,166.883316,29.455891,3.91855,3.91855,3.91855,-26.683451,90.964462,18.782734,-17.169209,101.613205,35.932636,4.020442,16.221125,53.926704,-40.569309,16.869675,47.445438
-19.522259,166.804688,28.962433,4.280707,4.280707,4.280707,-26.162714,91.019272,18.207748,-17.054853,101.546379,35.502144,4.885817,15.815581,51.777023,-40.573132,16.819841,47.485741
-19.292316,166.734436,28.453762,4.659301,4.659301,4.659301,-25.625265,91.077682,17.647253,-16.888813,101.478622,35.016552,5.874207,15.599615,49.572502,-40.576248,16.730465,47.472626
-19.023203,166.671509,27.967939,5.011015,5.011015,5.011015,-25.101238,91.167038,17.040842,-16.722752,101.444275,34.550446,6.830888,15.339795,47.289413,-40.635803,16.770357,47.377518
-18.727459,166.616272,27.448652,5.408339,5.408339,5.408339,-24.572416,91.256882,16.444859,-16.528427,101.389275,34.030487,7.780623,15.060456,45.135719,-40.621601,16.682253,47.309937
-18.367823,166.546646,26.962477,5.854048,5.854048,5.854048,-24.029982,91.330696,15.858741,-16.265759,101.308762,33.590816,8.836837,14.618335,43.121201,-40.626373,16.643768,47.263638
-17.942354,166.47818,26.491816,6.25636,6.25636,6.25636,-23.462358,91.388504,15.334516,-15.981712,101.245132,33.090668,9.740928,14.166037,41.193523,-40.610584,16.58773,47.21703
-17.516876,166.434906,25.974585,6.612191,6.612191,6.612191,-22.963352,91.511719,14.722614,-15.677844,101.177231,32.5984,10.571397,13.699962,39.350368,-40.663094,16.64994,47.127068
-16.994595,166.334976,25.521936,6.986653,6.986653,6.986653,-22.45927,91.571472,14.168257,-15.350649,101.131592,32.066402,11.20869,13.606226,37.855362,-40.670567,16.611084,47.091316
-16.403772,166.219666,25.07502,7.40523,7.40523,7.40523,-21.938551,91.58828,13.612313,-14.916936,101.004036,31.571348,11.966528,13.665471,36.599621,-40.643288,16.568636,47.046688
-15.762143,166.099258,24.657299,7.783648,7.783648,7.783648,-21.452967,91.615013,13.113832,-14.45852,100.914795,31.115528,12.520406,13.401521,35.52795,-40.648148,16.54389,47.010765
-15.082249,165.977325,24.19788,8.167683,8.167683,8.167683,-20.975176,91.642601,12.581483,-13.960984,100.806503,30.587685,13.002174,13.074593,34.65295,-40.659397,16.585251,46.896511
-14.352589,165.833237,23.773336,8.497343,8.497343,8.497343,-20.500515,91.674232,12.136557,-13.441772,100.684891,30.144987,13.315527,12.490515,34.202232,-40.651062,16.586651,46.854549
-13.550475,165.652557,23.349796,8.877419,8.877419,8.877419,-20.011044,91.694107,11.694244,-12.847748,100.494484,29.683729,13.497941,12.00988,34.020447,-40.614338,16.569946,46.81739
-12.721447,165.454544,22.949961,9.162168,9.162168,9.162168,-19.561571,91.784332,11.322703,-12.260259,100.28965,29.250385,13.627422,11.90234,34.076447,-40.621784,16.553194,46.794258
-11.833977,165.260651,22.497265,9.45629,9.45629,9.45629,-19.12306,91.869484,10.901292,-11.636683,100.059013,28.809702,13.738563,11.759893,33.98661,-40.589985,16.591307,46.72884
-10.918324,165.077713,22.040747,9.693893,9.693893,9.693893,-18.735191,91.958664,10.552815,-11.000321,99.824524,28.431889,13.667624,11.637283,33.886379,-40.56155,16.599274,46.685093
-9.963215,164.911804,21.500114,9.954702,9.954702,9.954702,-18.340282,91.985222,10.178247,-10.390923,99.603775,28.148188,13.702194,11.528796,33.95599,-40.462669,16.626459,46.601673
-8.998096,164.767319,20.940737,10.121974,10.121974,10.121974,-18.02467,92.010277,9.864065,-9.784052,99.429565,27.920542,13.65007,11.4479,33.971451,-40.395287,16.649231,46.510933
-8.010191,164.607178,20.296345,10.31647,10.31647,10.31647,-17.698788,92.025879,9.543362,-9.227787,99.291054,27.755764,13.711337,11.342992,34.038521,-40.243515,16.693024,46.340984
-7.042319,164.438751,19.649263,10.390429,10.390429,10.390429,-17.433561,92.044846,9.29569,-8.733847,99.173187,27.725746,13.687446,11.3111,34.065723,-40.126472,16.763969,46.186287
-6.088641,164.225357,18.915052,10.455344,10.455344,10.455344,-17.176741,92.041718,9.023111,-8.294048,99.057213,27.783531,13.65497,11.267048,34.142139,-39.967236,16.881454,46.009346
-5.179815,163.961411,18.157433,10.426989,10.426989,10.426989,-16.954035,91.99157,8.76555,-7.89203,98.913971,27.908993,13.6488,11.25382,34.134148,-39.824253,16.998837,45.832745
-4.289953,163.623077,17.351513,10.414287,10.414287,10.414287,-16.752144,91.933937,8.470773,-7.561434,98.761909,28.115744,13.655875,11.211111,34.184902,-39.634945,17.209568,45.609715
-3.497249,163.227142,16.504555,10.297795,10.297795,10.297795,-16.589413,91.840622,8.145728,-7.290866,98.577461,28.390099,13.669915,11.213392,34.179115,-39.396748,17.370871,45.32795
-2.764141,162.782455,15.604021,10.184233,10.184233,10.184233,-16.471592,91.696739,7.783581,-7.06211,98.398026,28.720547,13.620125,11.239525,34.19249,-39.091473,17.688496,44.868938
-2.107411,162.272278,14.680644,10.031857,10.031857,10.031857,-16.346401,91.498985,7.441784,-6.881238,98.16996,29.118525,13.628524,11.262599,34.17075,-38.745461,17.861012,44.294247
-1.501647,161.668732,13.720315,9.884468,9.884468,9.884468,-16.248507,91.246445,7.092669,-6.691945,97.942749,29.56802,13.606348,11.27331,34.212986,-38.450256,17.962412,43.678841
-0.989231,160.968475,12.746881,9.677212,9.677212,9.677212,-16.160776,90.934647,6.758511,-6.545499,97.619492,30.07737,13.594406,11.288589,34.229431,-38.195175,18.026344,42.977856
-0.534247,160.137939,11.77563,9.446861,9.446861,9.446861,-16.101616,90.561584,6.401927,-6.402763,97.24173,30.596004,13.560568,11.301249,34.268383,-37.995987,18.012554,42.238583
-0.183997,159.191376,10.795936,9.178147,9.178147,9.178147,-16.056824,90.08535,6.043051,-6.306162,96.777382,31.166624,13.555704,11.311316,34.23922,-37.787689,17.938576,41.450691
0.10893,158.117691,9.832059,8.892627,8.892627,8.892627,-16.014374,89.597839,5.699921,-6.181221,96.297081,31.773531,13.542791,11.321271,34.211037,-37.595119,17.764458,40.621437
0.319807,156.905991,8.883522,8.58168,8.58168,8.58168,-15.937257,88.981758,5.414043,-6.127527,95.677765,32.436211,13.51185,11.351279,34.2215,-37.412079,17.451231,39.873924
0.453459,155.553665,7.956618,8.200871,8.200871,8.200871,-15.884822,88.314995,5.111539,-6.086217,94.950378,33.101036,13.492786,11.412992,34.208893,-37.244637,17.00808,39.128876
0.512483,154.052887,7.055679,7.80658,7.80658,7.80658,-15.816425,87.548416,4.867593,-6.07181,94.093735,33.820095,13.499301,11.514929,34.231358,-37.108841,16.439804,38.493706
0.527795,152.41304,6.203586,7.389318,7.389318,7.389318,-15.773985,86.719254,4.601011,-6.056242,93.116798,34.506695,13.52317,11.556905,34.306675,-36.841454,16.257694,38.424519
0.520831,150.613663,5.408752,6.968724,6.968724,6.968724,-15.73104,85.747726,4.36985,-6.056821,91.974907,35.227737,13.440746,11.564676,34.329411,-36.702969,16.318829,38.529102
0.395434,148.716049,4.598056,6.452133,6.452133,6.452133,-15.763583,84.768806,4.106351,-6.021321,90.688057,36.008099,13.338717,11.655066,34.36776,-36.827328,16.096264,38.569176
0.259588,146.674622,3.83955,5.936059,5.936059,5.936059,-15.759036,83.637283,3.919077,-6.042374,89.243599,36.846226,13.223051,11.645881,34.374138,-36.67292,16.025236,38.36282
0.12166,144.50737,3.149473,5.421824,5.421824,5.421824,-15.789367,82.523735,3.720226,-6.046033,87.846512,37.712204,13.271708,11.616338,34.450146,-36.525913,15.983953,38.243069
-0.08374,142.269089,2.462532,4.946315,4.946315,4.946315,-15.745429,81.337273,3.636201,-6.040324,86.273041,38.672169,13.271225,11.598577,34.483845,-36.624645,15.943772,38.291843
-0.353317,139.96788,1.808015,4.465296,4.465296,4.465296,-15.7421,80.239418,3.525887,-6.057483,84.968201,39.555092,13.225314,11.667996,34.483429,-36.634644,15.907705,38.263958
-0.609137,137.579987,1.223583,4.035252,4.035252,4.035252,-15.685139,79.024139,3.469491,-6.19755,83.596825,40.226772,13.159655,11.666627,34.487007,-36.716827,15.858653,38.306431
-0.870113,135.118454,0.704459,3.661681,3.661681,3.661681,-15.720832,78.019669,3.271485,-6.857979,82.40889,40.330994,13.145646,11.603371,34.496265,-36.697609,15.830021,38.309227
-1.172271,132.618652,0.207898,3.250951,3.250951,3.250951,-15.73773,77.025101,3.054056,-7.022549,81.035896,40.832764,13.094193,11.578551,34.466747,-36.763325,15.77389,38.370655
-1.491467,130.105301,-0.260891,2.820536,2.820536,2.820536,-15.859168,76.143532,2.729473,-7.354898,79.750587,41.053642,13.085805,11.562565,34.421551,-36.737411,15.715564,38.370724
-1.819571,127.587234,-0.690944,2.361834,2.361834,2.361834,-15.94525,75.278862,2.444192,-7.508546,78.380363,41.468933,13.063443,11.548249,34.394611,-36.731705,15.651812,38.424572
-2.139034,125.074615,-1.108665,1.97828,1.97828,1.97828,-16.057718,74.468712,2.140546,-7.62517,76.992638,41.807262,13.02361,11.537379,34.368176,-36.744061,15.6216,38.437122
-2.449359,122.611015,-1.500914,1.678597,1.678597,1.678597,-16.157951,73.686325,1.837213,-7.670411,75.58387,42.239445,13.004589,11.490964,34.352024,-36.741257,15.60313,38.453815
-2.768514,120.19648,-1.882882,1.460664,1.460664,1.460664,-16.293308,72.899239,1.514509,-7.72218,74.194183,42.580112,13.027255,11.437591,34.318855,-36.785645,15.567163,38.447773
-3.103956,117.86338,-2.214936,1.252174,1.252174,1.252174,-16.490427,72.117546,1.167851,-7.767335,72.826935,42.903278,13.012563,11.419288,34.305531,-36.750477,15.510102,38.46402
