head_x,head_y,head_z,r_controller_x,r_controller_x,r_controller_x,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
19.008444,168.690704,84.504074,12.283703,12.283703,12.283703,23.781378,82.238708,70.857933,20.291489,103.912369,87.559593,18.04814,16.211226,110.443291,-13.325778,16.319757,83.496597
19.437429,168.961227,84.929619,14.073136,14.073136,14.073136,23.203701,82.087372,70.740685,21.450594,104.685745,87.754448,18.109562,16.181719,110.624489,-13.114606,16.375851,83.621597
19.880022,169.223969,85.352798,15.923837,15.923837,15.923837,22.596045,82.010757,70.604324,22.220631,105.031868,87.983627,18.078089,16.096516,110.747017,-12.89787,16.405615,83.733429
20.342434,169.471085,85.767899,17.836647,17.836647,17.836647,21.996834,82.010429,70.485947,23.080256,105.384323,88.085075,18.101152,16.06605,110.916122,-12.633715,16.473228,83.859894
20.816006,169.689804,86.176949,19.830627,19.830627,19.830627,21.45982,82.068855,70.42495,23.823233,105.675873,88.184059,18.065475,16.032997,111.031837,-12.327572,16.573235,83.980202
21.303949,169.85376,86.563423,21.923777,21.923777,21.923777,20.997171,82.185722,70.39933,24.523899,105.924049,88.28669,18.072546,15.995481,111.186035,-11.999216,16.681591,84.126511
21.782045,169.976776,86.933029,24.078173,24.078173,24.078173,20.597582,82.301643,70.409485,25.135925,106.08844,88.334488,18.091913,15.922056,111.352776,-11.614952,16.884283,84.217346
22.274336,170.050964,87.261299,26.314846,26.314846,26.314846,20.315882,82.421707,70.397255,25.654009,106.127663,88.415802,18.139389,15.813763,111.571213,-11.167361,17.173033,84.283539
22.761057,170.065811,87.574028,28.573496,28.573496,28.573496,20.023724,82.52993,70.42144,26.21452,106.215225,88.441132,18.171009,15.718973,111.819717,-10.609871,17.521896,84.325661
23.254028,170.06369,87.848358,30.880793,30.880793,30.880793,19.763973,82.648026,70.412392,26.681631,106.250175,88.467842,18.191734,15.636168,112.043915,-9.983328,17.944757,84.291046
23.748049,170.016296,88.104202,33.142239,33.142239,33.142239,19.532396,82.689468,70.375359,27.177601,106.289474,88.473381,18.209105,15.540957,112.237274,-9.187919,18.323721,84.317009
24.267847,169.95488,88.325424,35.414932,35.414932,35.414932,19.329739,82.672203,70.313522,27.660406,106.272041,88.467651,18.240685,15.432613,112.416245,-8.295868,18.723398,84.347618
24.781076,169.886902,88.517555,37.537956,37.537956,37.537956,19.090286,82.652046,70.210693,24.866659,103.085022,89.043808,18.278658,15.317586,112.600655,-7.171494,19.03698,84.289627
25.301487,169.83075,88.657417,39.716274,39.716274,39.716274,18.80374,82.623535,70.07074,25.302568,103.083977,88.967918,18.291061,15.245822,112.800262,-5.895911,19.279909,84.192955
25.832155,169.764908,88.765579,41.662727,41.662727,41.662727,18.528845,82.581444,69.903267,25.56595,102.961197,88.979065,18.302319,15.166108,112.966583,-4.481264,19.399973,84.124413
26.387421,169.69931,88.837814,43.428635,43.428635,43.428635,18.266043,82.51194,69.749481,26.06806,102.916351,88.882881,18.315355,15.087651,113.107262,-2.936474,19.455723,84.111313
26.932669,169.652802,88.870659,45.20031,45.20031,45.20031,17.974188,82.485977,69.577538,26.415262,102.933624,88.848763,18.347042,14.973554,113.210411,-1.260625,19.411366,84.136345
27.462393,169.60556,88.841003,46.839706,46.839706,46.839706,17.651442,82.495529,69.417152,26.815742,102.916412,88.767975,18.390722,14.842092,113.264153,0.589644,19.255819,84.155342
28.000158,169.532379,88.781128,48.519676,48.519676,48.519676,17.347982,82.490952,69.306313,27.224535,102.971542,88.696495,18.446865,14.686489,113.264404,2.592038,18.996155,84.153786
28.550615,169.456055,88.691277,50.16872,50.16872,50.16872,17.078382,82.459618,69.280212,27.665268,102.919044,88.543373,18.473921,14.570174,113.259041,4.724285,18.65222,84.082191
29.101742,169.382645,88.548035,51.794167,51.794167,51.794167,16.806341,82.435371,69.279587,28.11342,102.945244,88.410698,18.511162,14.434693,113.218376,6.977565,18.272663,83.915085
29.640589,169.322678,88.353905,53.387856,53.387856,53.387856,16.509197,82.429138,69.342087,28.505186,102.875427,88.239365,18.532003,14.291209,113.175423,9.313979,17.887518,83.672783
30.187321,169.235519,88.132156,54.921574,54.921574,54.921574,16.261419,82.364304,69.40863,28.936722,102.863922,88.074593,18.918484,14.066259,112.836243,11.71962,17.49012,83.347664
30.742125,169.145752,87.86821,56.421501,56.421501,56.421501,16.017809,82.27137,69.524918,29.367462,102.780144,87.923447,19.302967,13.931414,113.045303,14.155367,17.123419,82.85405
31.297922,169.04335,87.56955,57.176216,57.176216,57.176216,15.808521,82.139503,69.589104,29.859921,102.701378,87.695969,19.464489,13.67296,112.747093,16.603525,16.756166,82.171791
31.852674,168.948929,87.229401,58.45422,58.45422,58.45422,15.577656,82.010567,69.66433,30.271177,102.629707,87.434151,19.60759,13.387877,112.613113,19.044458,16.44503,81.373634
32.417641,168.83046,86.862312,59.676872,59.676872,59.676872,15.42875,81.823784,69.683846,30.73472,102.528114,87.154526,19.503263,13.513325,112.031593,21.495293,16.150196,80.418633
32.986378,168.716171,86.458015,60.742584,60.742584,60.742584,15.296743,81.622757,69.695747,31.225126,102.401199,86.905464,19.582695,13.362809,112.083824,23.912069,15.943343,79.402649
33.544395,168.582947,86.025444,61.711338,61.711338,61.711338,15.219123,81.386208,69.664803,31.730883,102.247879,86.585564,19.562449,13.408325,111.802238,26.262753,15.787881,78.237793
34.127975,168.463608,85.553749,62.544083,62.544083,62.544083,15.198056,81.163689,69.635574,32.236053,102.095001,86.270737,19.631418,13.287491,111.854683,28.591681,15.781956,77.094177
34.724895,168.346573,85.032898,63.321079,63.321079,63.321079,15.284528,80.942932,69.561127,32.818153,101.944504,85.901833,19.792885,13.182974,111.803223,30.834728,15.844626,75.831505
35.312698,168.239716,84.49147,63.962921,63.962921,63.962921,15.387793,80.750603,69.464981,33.318489,101.796059,85.563194,19.874882,13.079631,111.819931,32.986931,16.006081,74.67173
35.899452,168.12352,83.905426,64.536888,64.536888,64.536888,15.611804,80.539391,69.339973,33.903206,101.630722,85.216049,19.929079,13.045264,111.777771,34.993988,16.171896,73.478508
36.489613,168.013199,83.301704,64.96563,64.96563,64.96563,15.925903,80.321114,69.204262,34.508652,101.421387,84.864044,20.010525,12.95682,111.800652,36.856434,16.404348,72.395256
37.063099,167.893433,82.652191,65.343651,65.343651,65.343651,16.325293,80.101677,69.012802,35.134212,101.233231,84.475075,20.027279,12.956413,111.749344,38.538189,16.537489,71.28714
37.598476,167.789413,81.951683,65.623276,65.623276,65.623276,16.763813,79.916183,68.755768,35.732925,101.024979,84.067917,20.100782,12.87785,111.781158,39.939274,16.687887,70.291603
38.130394,167.648087,81.231773,65.843643,65.843643,65.843643,17.308233,79.675766,68.481087,36.394787,100.859108,83.589035,20.13422,12.8599,111.755241,41.166748,16.73728,69.354477
38.666847,167.49762,80.495514,65.981575,65.981575,65.981575,17.956882,79.387032,68.179893,37.102066,100.624496,83.107483,20.212742,12.77697,111.791985,42.020779,16.624861,68.477669
39.166786,167.340073,79.722443,66.063858,66.063858,66.063858,18.626595,79.10955,67.843506,37.789787,100.417931,82.539444,20.23378,12.743649,111.77626,42.627808,16.296448,67.673767
39.638725,167.203018,78.903038,66.096008,66.096008,66.096008,19.327955,78.828697,67.442955,38.450268,100.212708,81.981003,20.323503,12.665519,111.82563,42.845375,15.829944,67.054649
40.096714,167.042923,78.068375,66.100548,66.100548,66.100548,20.095076,78.5252,67.013618,39.201729,99.984901,81.315926,20.372236,12.66417,111.819672,42.99773,15.174558,66.727951
40.555584,166.872696,77.213158,66.102333,66.102333,66.102333,20.940409,78.163651,66.540627,39.981331,99.681244,80.617668,20.466627,12.593856,111.880219,42.871613,14.505988,66.59417
40.974194,166.682938,76.327866,66.086899,66.086899,66.086899,21.820234,77.823654,65.978943,40.782097,99.413193,79.805573,20.527266,12.589543,111.864494,42.678013,13.765199,66.543732
41.373375,166.491806,75.418831,66.091064,66.091064,66.091064,22.720871,77.505562,65.346107,41.686657,99.02623,79.124413,20.623457,12.52706,111.922539,42.491116,12.955717,66.810257
41.748131,166.268463,74.503914,66.092865,66.092865,66.092865,23.727779,77.155624,64.59819,42.564198,98.669846,78.255669,20.674849,12.533266,111.933296,42.504936,12.830175,67.021942
42.127533,166.043259,73.573578,66.079964,66.079964,66.079964,24.827028,76.796959,63.724609,43.446941,98.317337,77.334496,20.809881,12.481539,112.028557,42.884079,12.560009,67.054985
42.492531,165.859924,72.621346,66.061943,66.061943,66.061943,25.924425,76.464142,62.824989,44.30743,97.941742,76.329674,20.98867,12.414016,112.159561,42.659092,12.461071,67.102165
42.873138,165.753845,71.643547,66.033401,66.033401,66.033401,27.073467,76.169937,61.827312,45.060982,97.787071,75.464973,21.183109,12.40097,112.248489,42.845676,12.541294,67.013161
43.26915,165.739853,70.628357,65.986572,65.986572,65.986572,28.204777,75.937096,60.784313,45.885246,97.575485,74.350548,21.414455,12.408772,112.257423,42.729622,12.384609,67.031303
43.660412,165.821579,69.566856,65.928108,65.928108,65.928108,29.31288,75.839966,59.65097,46.439133,97.752312,73.380814,21.73649,12.391871,112.293404,42.695606,12.42187,66.902451
44.076488,165.940933,68.521317,65.829185,65.829185,65.829185,30.392136,75.853249,58.53035,47.257694,97.811691,72.024239,22.085798,12.466054,112.259644,42.625267,12.307438,66.910812
44.47591,166.060654,67.468658,65.682899,65.682899,65.682899,31.475906,75.97319,57.343521,47.783958,98.100708,70.854439,22.535545,12.465389,112.241714,42.587933,12.3541,66.829872
44.856392,166.148056,66.446602,65.442482,65.442482,65.442482,32.559078,76.228905,56.151661,48.501587,98.177628,69.387558,23.054995,12.476772,112.19902,42.521278,12.254869,66.79451
45.260269,166.182953,65.463951,65.188316,65.188316,65.188316,33.791279,76.467262,54.905365,48.942696,98.298538,68.238708,23.591339,12.630617,111.973274,42.487507,12.284743,66.763275
45.63586,166.209839,64.502693,64.919823,64.919823,64.919823,35.045677,76.818314,53.557487,49.593739,98.334953,66.84333,24.234438,12.928311,111.675423,42.49683,12.186013,66.763214
45.979946,166.209045,63.539566,64.75074,64.75074,64.75074,36.293671,77.265297,52.034363,49.838196,98.337746,65.777061,24.973169,13.320391,111.337357,42.433926,12.197874,66.720886
46.349037,166.189621,62.605873,64.678421,64.678421,64.678421,37.642403,77.66613,50.458492,50.337494,98.252708,64.561424,25.746698,14.009761,110.71447,42.462337,12.108335,66.743797
46.754513,166.119019,61.707775,64.704781,64.704781,64.704781,39.050331,78.057518,48.785084,50.73019,98.113953,63.163029,26.686954,14.675216,110.128822,42.417461,12.126062,66.716957
47.137688,166.057541,60.814014,64.794342,64.794342,64.794342,40.259171,78.440308,47.230095,51.007713,97.95504,62.172237,27.758131,15.599505,109.14624,42.42046,12.064673,66.705391
47.488628,165.987198,59.894283,64.928093,64.928093,64.928093,41.401627,78.904388,45.488419,51.106758,97.860497,61.077168,29.198984,16.356739,107.977242,42.389587,12.082941,66.700157
47.874195,165.885895,59.032337,65.063805,65.063805,65.063805,42.396023,79.28524,43.94891,51.264885,97.737457,60.112629,30.579109,17.07021,106.453194,42.441788,12.01309,66.729599
48.303085,165.750061,58.205963,65.264656,65.264656,65.264656,43.45155,79.552841,42.407257,51.509476,97.535652,59.32666,32.241314,17.445501,105.045799,42.414616,12.024186,66.732048
48.696239,165.647675,57.392986,65.68058,65.68058,65.68058,44.254078,79.885628,40.923225,51.645184,97.457802,58.381065,33.925186,17.920542,103.366508,42.458,11.957817,66.753197
49.0597,165.562561,56.565022,65.974648,65.974648,65.974648,44.929821,80.227852,39.411156,51.599731,97.45182,57.70435,35.912903,18.035475,101.720634,42.424126,11.980089,66.736099
49.458755,165.480743,55.790501,66.16552,66.16552,66.16552,45.523659,80.552498,37.94376,51.747158,97.446487,56.683723,37.893703,18.31506,99.657051,42.450211,11.950313,66.726723
49.857548,165.383667,55.047783,66.259163,66.259163,66.259163,46.094044,80.836235,36.487164,51.930607,97.423706,55.901409,40.104984,18.176273,97.755844,42.411789,11.969571,66.679947
50.254192,165.324112,54.300365,66.296509,66.296509,66.296509,46.538815,81.148239,35.042809,52.089161,97.433334,54.898872,41.960865,18.504766,95.065567,42.46542,11.927341,66.661194
50.613754,165.287659,53.558479,66.315666,66.315666,66.315666,46.909721,81.528114,33.560398,52.256184,97.463013,53.931843,44.266045,18.102791,92.884338,42.443146,11.94039,66.618797
50.984524,165.258881,52.834129,66.342812,66.342812,66.342812,47.217319,81.860329,32.170776,52.357349,97.449593,53.084789,46.286777,17.993773,90.115402,42.463161,11.88945,66.620987
51.340504,165.241669,52.11763,66.388962,66.388962,66.388962,47.483521,82.246307,30.792177,52.307014,97.438072,52.375992,48.564796,17.429882,87.648911,42.423275,11.916605,66.569023
51.698734,165.224289,51.414715,66.460251,66.460251,66.460251,47.688335,82.605995,29.467405,52.377079,97.409431,51.567944,50.789528,16.813723,85.007874,42.482483,11.825876,66.585114
52.048347,165.209854,50.704247,66.560768,66.560768,66.560768,47.895103,82.975128,28.133778,52.484951,97.334969,50.735867,52.936436,16.180759,82.258286,42.443867,11.844489,66.517654
52.387276,165.187668,50.012337,66.708916,66.708916,66.708916,47.993706,83.309944,26.921515,52.571102,97.310715,49.956463,54.925224,15.557871,79.346695,42.464264,11.772619,66.494934
52.711205,165.169632,49.307926,66.895317,66.895317,66.895317,48.002888,83.645409,25.742214,52.70932,97.254639,49.180931,56.854061,14.929636,76.373787,42.406696,11.782217,66.414078
53.036343,165.129318,48.611149,67.131142,67.131142,67.131142,47.978577,83.913399,24.646795,52.803696,97.294113,48.431641,57.801067,15.348791,72.067085,42.427406,11.704497,66.404327
53.375523,165.080643,47.925152,67.428566,67.428566,67.428566,47.931805,84.085678,23.64883,53.0168,97.230644,47.640915,59.41156,14.8519,68.818886,42.377022,11.719265,66.324829
53.697392,165.03508,47.216244,67.782745,67.782745,67.782745,47.82539,84.265503,22.693083,53.121162,97.230789,46.893852,60.730312,14.521507,65.260635,42.362015,11.706983,66.208153
53.996719,164.991165,46.513901,68.181046,68.181046,68.181046,47.589603,84.403091,21.851233,53.163876,97.202576,46.217377,61.955795,14.161618,61.856785,42.323776,11.713395,66.119461
54.301502,164.944672,45.802025,68.609589,68.609589,68.609589,47.397133,84.501617,21.010098,53.314724,97.206017,45.50021,62.723221,13.990441,58.181377,42.327568,11.674687,66.066628
54.627373,164.881821,45.107815,69.063057,69.063057,69.063057,47.190453,84.519218,20.28916,53.452995,97.101677,44.826382,63.484833,13.789,54.762859,42.302708,11.679386,65.99408
54.922443,164.829117,44.395893,69.528267,69.528267,69.528267,46.931625,84.554977,19.566008,53.576168,97.066841,44.044189,64.124565,13.351624,51.423477,42.358139,11.604184,65.988937
55.196457,164.783035,43.663727,69.996658,69.996658,69.996658,46.566929,84.58551,18.906233,53.671211,96.979782,43.309258,64.465691,13.230611,48.209229,42.383617,11.590727,65.9468
55.483486,164.721191,42.919621,70.462631,70.462631,70.462631,46.244755,84.572197,18.255878,53.781582,96.948364,42.494961,64.468094,13.182854,44.989307,42.454739,11.53497,65.893745
55.792225,164.645996,42.193108,70.921036,70.921036,70.921036,45.91526,84.504677,17.71137,53.975586,96.819046,41.762241,64.487518,13.18864,42.119732,42.480347,11.531565,65.842552
56.07328,164.56897,41.447308,71.367439,71.367439,71.367439,45.548306,84.443695,17.176434,54.116295,96.75354,40.944561,64.215668,13.306418,39.354309,42.54887,11.463012,65.796364
56.365601,164.497986,40.694153,71.791939,71.791939,71.791939,45.122303,84.382164,16.688484,54.104549,96.684761,40.192535,63.954849,13.506751,36.888905,42.561234,11.456444,65.717812
56.653618,164.412979,39.935581,72.195061,72.195061,72.195061,44.706577,84.277657,16.264086,54.245369,96.609016,39.311684,63.580158,13.463147,34.657436,42.613304,11.422341,65.646217
56.959515,164.327209,39.18087,72.570862,72.570862,72.570862,44.3223,84.125984,15.919585,54.380981,96.442772,38.52597,63.09692,13.564011,32.629009,42.611984,11.421958,65.56295
57.25407,164.228638,38.409382,72.91758,72.91758,72.91758,43.896767,83.985703,15.61648,54.541813,96.330544,37.58593,62.594921,13.342494,30.983429,42.690514,11.355569,65.523705
57.558994,164.129929,37.640919,73.229843,73.229843,73.229843,43.453876,83.82798,15.367772,54.641163,96.151588,36.789028,61.944931,13.314441,29.526897,42.693733,11.358998,65.436272
57.858784,164.006927,36.869316,73.512428,73.512428,73.512428,43.022381,83.648346,15.153535,54.812893,96.011086,35.797966,61.19865,13.217991,28.393011,42.744781,11.307626,65.390984
58.194752,163.884125,36.105675,73.773766,73.773766,73.773766,42.619015,83.428513,14.985662,54.989174,95.832893,34.871231,60.459057,13.090282,27.476353,42.745331,11.317092,65.295021
58.525085,163.753067,35.336643,74.021904,74.021904,74.021904,42.192539,83.234818,14.828182,55.185387,95.691338,33.855404,59.655602,12.757907,26.826927,42.788124,11.305606,65.230713
58.868504,163.612137,34.562244,74.257545,74.257545,74.257545,41.749962,82.993782,14.683089,55.450077,95.488945,32.804703,58.745296,12.37384,26.402287,42.776142,11.328298,65.111977
59.220516,163.452057,33.772293,74.479729,74.479729,74.479729,41.295361,82.746513,14.536353,55.633053,95.302361,31.76716,58.175663,11.742799,26.360867,42.797771,11.353561,64.983238
59.603153,163.270752,33.006474,74.69326,74.69326,74.69326,40.834038,82.457352,14.412742,55.807938,95.101753,30.676338,57.905632,11.59676,26.175196,42.773087,11.387174,64.834419
59.989262,163.110504,32.19849,75.367584,75.367584,75.367584,40.348633,82.152855,14.285156,55.958939,94.919235,29.600325,57.618042,11.41096,26.054306,42.761559,11.422619,64.659798
60.408825,162.988968,31.395866,75.617241,75.617241,75.617241,39.868,81.801208,14.20472,56.090317,94.777214,28.51923,57.470535,11.478902,25.880074,42.756401,11.479959,64.461113
60.850792,162.916046,30.550545,75.873734,75.873734,75.873734,39.352688,81.466599,14.131115,56.183681,94.725349,27.427954,57.311352,11.343082,25.901678,42.828861,11.51306,64.236145
61.299332,162.874237,29.711548,76.064461,76.064461,76.064461,38.821472,81.12513,14.13388,56.231606,94.783524,26.357382,57.328114,11.412013,25.744812,42.927456,11.583486,63.927212
61.743462,162.85141,28.848553,76.399376,76.399376,76.399376,38.236534,80.832993,14.176631,56.271618,94.925056,25.259523,57.407486,11.190372,25.887625,43.063538,11.639492,63.576679
62.185066,162.833237,28.006147,76.474655,76.474655,76.474655,37.644279,80.551109,14.349397,56.30249,95.111855,24.254839,57.29985,11.255475,25.768715,43.259773,11.724643,63.097443
62.592907,162.815536,27.147421,76.509438,76.509438,76.509438,37.02071,80.312988,14.58238,56.313671,95.277512,23.290802,57.400978,11.018826,25.959312,43.472752,11.80282,62.538258
62.992119,162.794266,26.313507,76.431961,76.431961,76.431961,36.444698,80.073067,14.8973,56.294224,95.378738,22.421144,57.218151,11.08945,25.881618,43.629559,12.033348,61.719501
63.344383,162.778244,25.473951,76.343338,76.343338,76.343338,35.905354,79.91378,15.19026,56.260704,95.462486,21.585735,57.333755,10.873558,26.02013,43.739368,12.347277,60.705334
63.658211,162.761261,24.654684,76.190048,76.190048,76.190048,35.451302,79.775803,15.501317,56.120506,95.443001,20.832663,57.140301,10.951769,25.957176,43.820423,12.767583,59.508087
63.923843,162.759384,23.814491,75.938347,75.938347,75.938347,35.033413,79.740784,15.724787,56.019928,95.464981,20.122561,57.261921,10.771204,26.049974,43.853809,13.413081,58.179043
64.171921,162.758835,23.001848,75.765358,75.765358,75.765358,34.675735,79.707443,15.937865,55.842983,95.425293,19.45219,57.132828,10.844525,25.993818,43.992733,14.083879,56.980541
64.358925,162.761505,22.172359,75.231705,75.231705,75.231705,34.282993,79.751091,16.105347,55.710106,95.448914,18.780369,57.309544,10.614056,26.083233,44.245495,14.784279,55.43095
64.503418,162.786484,21.3552,77.019676,77.019676,77.019676,33.932281,79.755722,16.29961,55.557175,95.481369,18.129921,57.174667,10.689894,26.015007,44.270653,15.389563,53.651024
64.594894,162.806198,20.530901,76.601913,76.601913,76.601913,33.518238,79.7938,16.494085,55.390583,95.547485,17.48312,57.291557,10.506541,26.071449,44.279911,15.806104,51.839348
64.669334,162.836014,19.733877,76.124115,76.124115,76.124115,33.460796,79.517876,16.998032,55.211628,95.631554,16.831991,57.176579,10.575564,25.99276,44.225052,16.14583,49.811134
64.674309,162.871643,18.925383,75.606178,75.606178,75.606178,33.094334,79.473869,17.30304,55.002739,95.744301,16.209976,57.456326,10.206451,26.142977,44.303539,16.355724,47.835361
64.651115,162.917328,18.137329,74.829514,74.829514,74.829514,32.692024,79.411148,17.646774,54.78183,95.883659,15.595345,57.352997,10.26854,26.06922,44.208843,16.384556,45.653885
64.588387,162.947983,17.366978,74.140053,74.140053,74.140053,32.302765,79.340622,17.990038,54.501152,96.052361,15.005333,57.757904,9.780344,26.310381,44.204685,16.178665,43.523289
64.47683,162.981461,16.612597,73.348976,73.348976,73.348976,31.971046,79.216339,18.363064,54.226017,96.210045,14.421941,57.672165,9.831649,26.231018,43.924896,15.955256,41.188133
64.340569,163.001282,15.883626,72.507179,72.507179,72.507179,31.627069,79.144699,18.678875,53.912212,96.386215,13.854975,58.083813,9.345144,26.493059,43.586983,15.649875,38.857952
64.174591,163.005798,15.190385,71.329544,71.329544,71.329544,31.28363,79.073494,18.96632,53.570366,96.533897,13.306747,58.02142,9.379927,26.439899,42.963249,15.332179,36.507393
63.96262,163.007233,14.492351,70.338936,70.338936,70.338936,30.996824,78.995811,19.214233,53.266762,96.63147,12.78175,58.091507,9.281214,26.480797,42.181244,15.005353,34.02496
63.712837,163.005661,13.830845,69.168518,69.168518,69.168518,30.768492,78.896294,19.471296,52.880108,96.707977,12.249467,58.039349,9.31377,26.445324,41.220764,14.656356,31.752989
63.435966,163.002884,13.182802,68.039352,68.039352,68.039352,30.573906,78.824814,19.704918,52.595909,96.724098,11.788063,58.14558,9.176507,26.502438,40.028522,14.417714,29.363895
63.136082,162.998734,12.564073,66.912735,66.912735,66.912735,30.402151,78.743126,19.916191,52.228783,96.748276,11.287398,58.104355,9.202188,26.469519,38.867741,14.141788,27.152155
62.800034,162.992477,11.949752,65.730728,65.730728,65.730728,30.286518,78.661858,20.108736,52.006096,96.697853,10.901725,58.277779,9.012242,26.555628,37.61021,13.824302,25.011724
62.437584,162.977051,11.37044,64.539948,64.539948,64.539948,30.164795,78.571259,20.288223,51.574604,96.728371,10.409962,58.26725,9.032903,26.53064,36.499077,13.63458,22.913305
62.038914,162.95369,10.790479,63.353149,63.353149,63.353149,30.053614,78.48568,20.413527,51.282658,96.686302,10.004245,58.469379,8.79819,26.625916,35.071655,13.621693,20.733082
61.616573,162.930237,10.249088,62.260433,62.260433,62.260433,29.910244,78.398926,20.531124,50.829895,96.703491,9.52634,58.478642,8.813275,26.60079,33.937309,13.496203,18.715282
61.153175,162.922974,9.704503,61.104595,61.104595,61.104595,29.748323,78.340225,20.602846,50.494251,96.649063,9.11225,58.678371,8.616506,26.69183,32.649452,13.452257,16.793165
60.668716,162.917175,9.18843,59.921886,59.921886,59.921886,29.549812,78.275856,20.664295,50.04826,96.629623,8.645586,58.694942,8.623862,26.658403,31.448854,13.401636,14.916622
60.132931,162.912628,8.678143,58.756607,58.756607,58.756607,29.350235,78.207809,20.71637,49.716404,96.537827,8.268915,58.913174,8.397897,26.768053,30.431561,13.062449,13.323449
59.592426,162.90535,8.18974,57.604088,57.604088,57.604088,29.180363,78.096939,20.763756,49.18026,96.537201,7.783492,58.942451,8.401964,26.731054,29.209818,13.031852,11.695024
58.996338,162.88588,7.693245,56.428505,56.428505,56.428505,29.001637,77.975937,20.805092,48.795387,96.449562,7.389617,58.985035,8.361713,26.709316,27.987694,13.04177,10.283837
58.403389,162.858002,7.230057,55.209892,55.209892,55.209892,28.824293,77.847992,20.816452,48.213905,96.448822,6.910482,59.053871,8.356948,26.667822,26.782509,13.178825,9.065564
57.751446,162.830719,6.7579,54.024593,54.024593,54.024593,28.668919,77.690605,20.845533,47.680588,96.395638,6.465057,59.100323,8.323594,26.642403,25.610165,13.224522,7.975025
57.110298,162.787033,6.314567,52.881073,52.881073,52.881073,28.540321,77.493828,20.849213,47.209709,96.278656,6.048895,59.122032,8.324868,26.595263,24.532814,13.246954,6.976816
56.399689,162.747101,5.851593,51.720646,51.720646,51.720646,28.382641,77.30304,20.848293,46.759598,96.126457,5.630322,59.149769,8.31192,26.550329,23.550444,13.22684,6.146835
55.705811,162.693253,5.423028,50.565868,50.565868,50.565868,28.186621,77.111519,20.807137,46.129646,96.038528,5.125268,59.173103,8.311885,26.501104,22.664135,13.171339,5.427931
54.946323,162.644928,4.969286,49.447594,49.447594,49.447594,27.996304,76.910042,20.754677,45.66243,95.857048,4.714016,59.236168,8.311712,26.428295,21.882669,13.031288,4.872014
54.202282,162.580292,4.556268,48.37048,48.37048,48.37048,27.756712,76.689445,20.693653,44.959526,95.766548,4.195566,59.304512,8.311756,26.373878,21.288074,12.815754,4.437195
53.382618,162.510834,4.127858,47.282089,47.282089,47.282089,27.524717,76.472946,20.562164,44.291676,95.635201,3.694615,59.46553,8.247766,26.314194,20.824472,12.635015,4.157949
52.582127,162.423386,3.734689,46.193565,46.193565,46.193565,27.227654,76.256546,20.387842,43.607754,95.488091,3.197753,59.555962,8.248449,26.244041,20.585325,12.375878,3.868266
51.706993,162.33403,3.330961,45.150986,45.150986,45.150986,26.90584,76.033112,20.18845,42.980701,95.298538,2.72085,59.62822,8.249641,26.185371,20.581169,11.82212,3.630829
50.846848,162.220764,2.960429,44.132462,44.132462,44.132462,26.549099,75.76709,19.971762,42.12331,95.192299,2.112839,59.676994,8.264792,26.111458,20.659344,11.176804,3.399369
49.910069,162.087555,2.57863,43.142418,43.142418,43.142418,26.124462,75.522018,19.707426,41.386055,94.986046,1.541857,59.706669,8.289431,26.02562,20.884102,10.254907,3.337294
48.967113,161.926086,2.223437,42.150566,42.150566,42.150566,25.629793,75.260605,19.401293,40.504261,94.812973,0.869813,59.745209,8.312953,25.947092,21.106295,10.076125,3.064288
48.001537,161.749435,1.870505,41.229588,41.229588,41.229588,25.099064,74.98468,19.050039,39.717255,94.552284,0.24786,59.80315,8.325189,25.842165,21.003601,9.852777,2.858343
47.035854,161.605896,1.537463,40.348877,40.348877,40.348877,24.522978,74.660461,18.706179,38.799892,94.342522,-0.401627,59.854687,8.358479,25.737755,21.12821,9.688213,2.69409
46.030376,161.536819,1.181822,39.524269,39.524269,39.524269,23.887909,74.384354,18.276909,37.966751,94.144814,-0.985199,59.872147,8.381398,25.581644,21.133938,9.60081,2.468132
44.992325,161.555252,0.808076,38.745987,38.745987,38.745987,23.147396,74.160995,17.835949,36.988026,94.169044,-1.625168,59.856171,8.420185,25.399227,21.148191,9.550489,2.38988
43.958183,161.644821,0.431575,38.0998,38.0998,38.0998,22.385286,74.03009,17.377911,36.041943,94.311783,-2.247197,59.820023,8.462645,25.153561,21.139582,9.434973,2.343054
42.920704,161.752792,0.061255,37.549881,37.549881,37.549881,21.573591,73.977234,16.965075,35.00808,94.635551,-2.827788,59.750645,8.517061,24.851006,21.164227,9.397996,2.342145
41.888714,161.882431,-0.301041,37.142166,37.142166,37.142166,20.745798,74.054405,16.487131,33.932484,95.013252,-3.358498,59.64513,8.580605,24.461069,21.184435,9.409117,2.44943
40.873116,162.005142,-0.642528,36.859989,36.859989,36.859989,19.832535,74.209671,16.017952,32.941814,95.19706,-3.719854,59.519848,8.695694,24.01087,21.204229,9.365713,2.431566
39.874115,162.126114,-0.97301,36.655117,36.655117,36.655117,18.824179,74.472458,15.379324,32.029598,95.36834,-4.007516,59.595261,8.652739,23.560099,21.196192,9.456792,2.539581
38.896568,162.218323,-1.285347,36.582367,36.582367,36.582367,17.655222,74.779198,14.696959,30.972507,95.548508,-4.29338,59.39212,8.979259,22.942591,21.230352,9.413042,2.531057
